id,Trust,POD,detail_01,detail_02,detail_03,detail_04,act,value
Inpatients,RCB,NEL,F,FZ,FZ31,FZ31F,135,39
Inpatients,RCB,NEL,F,FZ,FZ33,FZ33C,10,45
Inpatients,RCB,NEL,F,FZ,FZ33,FZ33D,2,4
Inpatients,RCB,NEL,F,FZ,FZ33,FZ33E,3,2
Inpatients,RCB,NEL,F,FZ,FZ36,FZ36D,129,483
Inpatients,RCB,NEL,F,FZ,FZ36,FZ36E,115,219
Inpatients,RCB,NEL,F,FZ,FZ36,FZ36F,117,51
Inpatients,RCB,NEL,F,FZ,FZ37,FZ37F,11,5
Inpatients,RCB,NEL,F,FZ,FZ37,FZ37G,4,19
Inpatients,RCB,NEL,F,FZ,FZ37,FZ37H,10,24
Inpatients,RCB,NEL,F,FZ,FZ37,FZ37I,23,66
Inpatients,RCB,NEL,F,FZ,FZ37,FZ37J,18,28
Inpatients,RCB,NEL,F,FZ,FZ38,FZ38D,91,295
Inpatients,RCB,NEL,F,FZ,FZ38,FZ38E,93,164
Inpatients,RCB,NEL,F,FZ,FZ38,FZ38F,79,35
Inpatients,RCB,NEL,F,FZ,FZ39,FZ39D,7,20
Inpatients,RCB,NEL,F,FZ,FZ39,FZ39E,9,15
Inpatients,RCB,NEL,F,FZ,FZ39,FZ39F,29,13
Inpatients,RCB,NEL,F,FZ,FZ40,FZ40A,11,19
Inpatients,RCB,NEL,F,FZ,FZ40,FZ40B,1,1
Inpatients,RCB,NEL,F,FZ,FZ41,FZ41D,4,12
Inpatients,RCB,NEL,F,FZ,FZ41,FZ41E,24,38
Inpatients,RCB,NEL,F,FZ,FZ41,FZ41F,47,19
Inpatients,RCB,NEL,F,FZ,FZ43,FZ43A,76,272
Inpatients,RCB,NEL,F,FZ,FZ43,FZ43B,77,139
Inpatients,RCB,NEL,F,FZ,FZ43,FZ43C,143,52
Inpatients,RCB,NEL,F,FZ,FZ44,FZ44A,3,11
Inpatients,RCB,NEL,F,FZ,FZ44,FZ44B,4,8
Inpatients,RCB,NEL,F,FZ,FZ44,FZ44C,2,1
Inpatients,RCB,NEL,F,FZ,FZ45,FZ45A,75,273
Inpatients,RCB,NEL,F,FZ,FZ45,FZ45B,202,339
Inpatients,RCB,NEL,F,FZ,FZ45,FZ45C,160,70
Inpatients,RCB,NEL,F,FZ,FZ46,FZ46A,21,71
Inpatients,RCB,NEL,F,FZ,FZ46,FZ46B,5,10
Inpatients,RCB,NEL,F,FZ,FZ46,FZ46C,7,3
Inpatients,RCB,NEL,F,FZ,FZ47,FZ47A,111,384
Inpatients,RCB,NEL,F,FZ,FZ47,FZ47B,361,268
Inpatients,RCB,NEL,F,FZ,FZ47,FZ47C,608,480
Inpatients,RCB,NEL,F,FZ,FZ48,FZ48A,13,46
Inpatients,RCB,NEL,F,FZ,FZ48,FZ48B,4,6
Inpatients,RCB,NEL,F,FZ,FZ48,FZ48C,4,2
Inpatients,RCB,NEL,F,FZ,FZ49,FZ49A,6,24
Inpatients,RCB,NEL,F,FZ,FZ49,FZ49B,6,16
Inpatients,RCB,NEL,F,FZ,FZ49,FZ49C,3,1
Inpatients,RCB,NEL,F,FZ,FZ50,FZ50Z,6,4
Inpatients,RCB,NEL,F,FZ,FZ52,FZ52Z,1,1
Inpatients,RCB,NEL,F,FZ,FZ53,FZ53Z,5,4
Inpatients,RCB,NEL,F,FZ,FZ54,FZ54Z,10,6
Inpatients,RCB,NEL,F,FZ,FZ55,FZ55Z,7,4
Inpatients,RCB,NEL,F,FZ,FZ56,FZ56Z,4,3
Inpatients,RCB,NEL,F,FZ,FZ57,FZ57Z,5,3
Inpatients,RCB,NEL,F,FZ,FZ58,FZ58A,1,1
Inpatients,RCB,NEL,F,FZ,FZ58,FZ58B,1,1
Inpatients,RCB,NEL,F,FZ,FZ59,FZ59Z,11,6
Inpatients,RCB,NEL,F,FZ,FZ60,FZ60Z,30,23
Inpatients,RCB,NEL,F,FZ,FZ61,FZ61Z,21,17
Inpatients,RCB,NEL,F,FZ,FZ62,FZ62A,3,3
Inpatients,RCB,NEL,F,FZ,FZ63,FZ63Z,1,1
Inpatients,RCB,NEL,F,FZ,FZ64,FZ64A,3,2
Inpatients,RCB,NEL,F,FZ,FZ65,FZ65Z,2,1
Inpatients,RCB,NEL,F,FZ,FZ66,FZ66A,36,276
Inpatients,RCB,NEL,F,FZ,FZ66,FZ66B,6,27
Inpatients,RCB,NEL,F,FZ,FZ67,FZ67A,21,150
Inpatients,RCB,NEL,F,FZ,FZ67,FZ67B,5,20
Inpatients,RCB,NEL,F,FZ,FZ68,FZ68C,1,8
Inpatients,RCB,NEL,F,FZ,FZ68,FZ68D,1,4
Inpatients,RCB,NEL,F,FZ,FZ69,FZ69A,5,67
Inpatients,RCB,NEL,F,FZ,FZ70,FZ70Z,9,6
Inpatients,RCB,NEL,F,FZ,FZ71,FZ71A,24,152
Inpatients,RCB,NEL,F,FZ,FZ71,FZ71B,11,40
Inpatients,RCB,NEL,F,FZ,FZ71,FZ71C,4,3
Inpatients,RCB,NEL,F,FZ,FZ73,FZ73A,8,100
Inpatients,RCB,NEL,F,FZ,FZ73,FZ73B,2,16
Inpatients,RCB,NEL,F,FZ,FZ74,FZ74A,22,199
Inpatients,RCB,NEL,F,FZ,FZ74,FZ74B,13,78
Inpatients,RCB,NEL,F,FZ,FZ75,FZ75A,14,105
Inpatients,RCB,NEL,F,FZ,FZ75,FZ75B,10,52
Inpatients,RCB,NEL,F,FZ,FZ76,FZ76A,4,31
Inpatients,RCB,NEL,F,FZ,FZ76,FZ76B,1,5
Inpatients,RCB,NEL,F,FZ,FZ77,FZ77A,2,12
Inpatients,RCB,NEL,F,FZ,FZ77,FZ77B,1,4
Inpatients,RCB,NEL,F,FZ,FZ78,FZ78A,1,10
Inpatients,RCB,NEL,F,FZ,FZ78,FZ78B,1,10
Inpatients,RCB,NEL,F,FZ,FZ79,FZ79A,1,11
Inpatients,RCB,NEL,F,FZ,FZ80,FZ80A,9,143
Inpatients,RCB,NEL,F,FZ,FZ80,FZ80B,1,8
Inpatients,RCB,NEL,F,FZ,FZ81,FZ81A,6,58
Inpatients,RCB,NEL,F,FZ,FZ81,FZ81B,1,6
Inpatients,RCB,NEL,F,FZ,FZ83,FZ83A,9,49
Inpatients,RCB,NEL,F,FZ,FZ83,FZ83D,1,5
Inpatients,RCB,NEL,F,FZ,FZ87,FZ87A,7,36
Inpatients,RCB,NEL,F,FZ,FZ87,FZ87B,7,24
Inpatients,RCB,NEL,F,FZ,FZ87,FZ87C,1,3
Inpatients,RCB,NEL,F,FZ,FZ88,FZ88A,4,4
Inpatients,RCB,NEL,G,GA,GA03,GA03B,1,12
Inpatients,RCB,NEL,G,GA,GA05,GA05A,7,61
Inpatients,RCB,NEL,G,GA,GA06,GA06A,1,7
Inpatients,RCB,NEL,G,GA,GA07,GA07A,3,17
Inpatients,RCB,NEL,G,GA,GA07,GA07B,1,4
Inpatients,RCB,NEL,G,GA,GA10,GA10C,2,8
Inpatients,RCB,NEL,G,GA,GA10,GA10D,47,146
Inpatients,RCB,NEL,G,GA,GA10,GA10F,43,185
Inpatients,RCB,NEL,G,GA,GA10,GA10G,1,4
Inpatients,RCB,NEL,G,GA,GA11,GA11Z,1,21
Inpatients,RCB,NEL,G,GA,GA13,GA13A,1,4
Inpatients,RCB,NEL,G,GA,GA13,GA13B,1,2
Inpatients,RCB,NEL,G,GB,GB01,GB01A,11,93
Inpatients,RCB,NEL,G,GB,GB01,GB01B,9,54
Inpatients,RCB,NEL,G,GB,GB02,GB02A,4,27
Inpatients,RCB,NEL,G,GB,GB02,GB02B,1,4
Inpatients,RCB,NEL,G,GB,GB03,GB03A,44,208
Inpatients,RCB,NEL,G,GB,GB03,GB03B,3,7
Inpatients,RCB,NEL,G,GB,GB04,GB04D,3,2
Inpatients,RCB,NEL,G,GB,GB05,GB05C,8,60
Inpatients,RCB,NEL,G,GB,GB05,GB05D,26,118
Inpatients,RCB,NEL,G,GB,GB06,GB06A,38,236
Inpatients,RCB,NEL,G,GB,GB06,GB06B,80,298
Inpatients,RCB,NEL,G,GB,GB06,GB06C,36,106
Inpatients,RCB,NEL,G,GB,GB06,GB06D,6,6
Inpatients,RCB,NEL,G,GB,GB07,GB07Z,3,3
Inpatients,RCB,NEL,G,GB,GB09,GB09A,6,46
Inpatients,RCB,NEL,G,GB,GB09,GB09B,7,37
Inpatients,RCB,NEL,G,GC,GC01,GC01A,11,46
Inpatients,RCB,NEL,G,GC,GC01,GC01B,7,16
Inpatients,RCB,NEL,G,GC,GC12,GC12A,46,138
Inpatients,RCB,NEL,G,GC,GC12,GC12B,6,4
Inpatients,RCB,NEL,G,GC,GC15,GC15A,18,109
Inpatients,RCB,NEL,G,GC,GC15,GC15B,9,38
Inpatients,RCB,NEL,G,GC,GC15,GC15C,20,58
Inpatients,RCB,NEL,G,GC,GC15,GC15D,60,113
Inpatients,RCB,NEL,G,GC,GC16,GC16A,9,44
Inpatients,RCB,NEL,G,GC,GC16,GC16B,41,152
Inpatients,RCB,NEL,G,GC,GC16,GC16C,120,242
Inpatients,RCB,NEL,G,GC,GC16,GC16D,227,276
Inpatients,RCB,NEL,H,HA,HA11,HA11A,6,52
Inpatients,RCB,NEL,H,HA,HA11,HA11C,8,64
Inpatients,RCB,NEL,H,HA,HA12,HA12B,127,982
Inpatients,RCB,NEL,H,HA,HA12,HA12C,82,453
Inpatients,RCB,NEL,H,HA,HA13,HA13A,69,447
Inpatients,RCB,NEL,H,HA,HA13,HA13B,19,82
Inpatients,RCB,NEL,H,HA,HA13,HA13C,57,280
Inpatients,RCB,NEL,H,HA,HA14,HA14A,2,10
Inpatients,RCB,NEL,H,HA,HA14,HA14C,2,3
Inpatients,RCB,NEL,H,HA,HA21,HA21B,1,12
Inpatients,RCB,NEL,H,HA,HA21,HA21C,8,47
Inpatients,RCB,NEL,H,HA,HA22,HA22B,4,23
Inpatients,RCB,NEL,H,HA,HA22,HA22C,15,56
Inpatients,RCB,NEL,H,HA,HA23,HA23B,3,43
Inpatients,RCB,NEL,H,HA,HA23,HA23C,22,66
Inpatients,RCB,NEL,H,HA,HA24,HA24Z,2,15
Inpatients,RCB,NEL,H,HA,HA25,HA25C,4,10
Inpatients,RCB,NEL,H,HA,HA29,HA29Z,14,9
Inpatients,RCB,NEL,H,HA,HA31,HA31B,7,31
Inpatients,RCB,NEL,H,HA,HA31,HA31C,37,131
Inpatients,RCB,NEL,H,HA,HA32,HA32Z,20,102
Inpatients,RCB,NEL,H,HA,HA33,HA33Z,33,96
Inpatients,RCB,NEL,H,HA,HA34,HA34Z,4,8
Inpatients,RCB,NEL,H,HA,HA35,HA35Z,10,18
Inpatients,RCB,NEL,H,HA,HA39,HA39Z,9,5
Inpatients,RCB,NEL,H,HA,HA51,HA51Z,3,13
Inpatients,RCB,NEL,H,HA,HA52,HA52Z,1,3
Inpatients,RCB,NEL,H,HA,HA53,HA53Z,3,9
Inpatients,RCB,NEL,H,HA,HA54,HA54Z,13,18
Inpatients,RCB,NEL,H,HA,HA55,HA55Z,2,3
Inpatients,RCB,NEL,H,HA,HA56,HA56A,11,12
Inpatients,RCB,NEL,H,HA,HA56,HA56B,2,2
Inpatients,RCB,NEL,H,HA,HA59,HA59Z,3,2
Inpatients,RCB,NEL,H,HA,HA61,HA61B,1,4
Inpatients,RCB,NEL,H,HA,HA61,HA61C,20,69
Inpatients,RCB,NEL,H,HA,HA62,HA62Z,4,13
Inpatients,RCB,NEL,H,HA,HA63,HA63Z,14,27
Inpatients,RCB,NEL,H,HA,HA69,HA69Z,1,1
Inpatients,RCB,NEL,H,HA,HA71,HA71B,14,62
Inpatients,RCB,NEL,H,HA,HA71,HA71C,132,410
Inpatients,RCB,NEL,H,HA,HA72,HA72Z,9,22
Inpatients,RCB,NEL,H,HA,HA73,HA73B,54,65
Inpatients,RCB,NEL,H,HA,HA73,HA73C,22,27
Inpatients,RCB,NEL,H,HA,HA79,HA79Z,10,6
Inpatients,RCB,NEL,H,HA,HA81,HA81A,70,124
Inpatients,RCB,NEL,H,HA,HA81,HA81B,50,44
Inpatients,RCB,NEL,H,HA,HA81,HA81C,149,76
Inpatients,RCB,NEL,H,HA,HA83,HA83A,14,39
Inpatients,RCB,NEL,H,HA,HA83,HA83B,24,22
Inpatients,RCB,NEL,H,HA,HA83,HA83C,36,19
Inpatients,RCB,NEL,H,HA,HA91,HA91Z,124,178
Inpatients,RCB,NEL,H,HA,HA92,HA92Z,38,67
Inpatients,RCB,NEL,H,HA,HA93,HA93Z,55,53
Inpatients,RCB,NEL,H,HA,HA94,HA94Z,145,118
Inpatients,RCB,NEL,H,HA,HA95,HA95Z,15,8
Inpatients,RCB,NEL,H,HA,HA96,HA96Z,6,7
Inpatients,RCB,NEL,H,HA,HA97,HA97Z,38,19
Inpatients,RCB,NEL,H,HA,HA99,HA99Z,2,2
Inpatients,RCB,NEL,H,HB,HB11,HB11A,5,49
Inpatients,RCB,NEL,H,HB,HB11,HB11B,2,12
Inpatients,RCB,NEL,H,HB,HB11,HB11C,7,54
Inpatients,RCB,NEL,H,HB,HB12,HB12A,4,35
Inpatients,RCB,NEL,H,HB,HB12,HB12B,2,12
Inpatients,RCB,NEL,H,HB,HB12,HB12C,19,101
Inpatients,RCB,NEL,H,HB,HB13,HB13Z,4,23
Inpatients,RCB,NEL,H,HB,HB14,HB14B,19,60
Inpatients,RCB,NEL,H,HB,HB14,HB14C,28,58
Inpatients,RCB,NEL,H,HB,HB15,HB15D,8,26
Inpatients,RCB,NEL,H,HB,HB15,HB15E,10,19
Inpatients,RCB,NEL,H,HB,HB15,HB15F,1,2
Inpatients,RCB,NEL,H,HB,HB16,HB16C,1,1
Inpatients,RCB,NEL,H,HB,HB21,HB21B,1,6
Inpatients,RCB,NEL,H,HB,HB21,HB21C,6,35
Inpatients,RCB,NEL,H,HB,HB22,HB22B,9,34
Inpatients,RCB,NEL,H,HB,HB22,HB22C,1,5
Inpatients,RCB,NEL,H,HB,HB23,HB23B,15,66
Inpatients,RCB,NEL,H,HB,HB23,HB23C,10,19
Inpatients,RCB,NEL,H,HB,HB24,HB24B,32,110
Inpatients,RCB,NEL,H,HB,HB24,HB24C,19,26
Inpatients,RCB,NEL,H,HB,HB25,HB25D,1,1
Inpatients,RCB,NEL,H,HB,HB25,HB25E,1,3
Inpatients,RCB,NEL,H,HB,HB25,HB25F,3,5
Inpatients,RCB,NEL,H,HB,HB25,HB25J,1,1
Inpatients,RCB,NEL,H,HB,HB31,HB31Z,3,18
Inpatients,RCB,NEL,H,HB,HB32,HB32A,4,17
Inpatients,RCB,NEL,H,HB,HB33,HB33D,5,15
Inpatients,RCB,NEL,H,HB,HB34,HB34D,7,14
Inpatients,RCB,NEL,H,HB,HB34,HB34E,2,2
Inpatients,RCB,NEL,H,HB,HB34,HB34G,1,1
Inpatients,RCB,NEL,H,HB,HB35,HB35B,7,8
Inpatients,RCB,NEL,H,HB,HB35,HB35C,5,7
Inpatients,RCB,NEL,H,HB,HB54,HB54B,2,10
Inpatients,RCB,NEL,H,HB,HB54,HB54C,1,1
Inpatients,RCB,NEL,H,HB,HB55,HB55B,8,21
Inpatients,RCB,NEL,H,HB,HB55,HB55C,6,6
Inpatients,RCB,NEL,H,HB,HB56,HB56B,1,1
Inpatients,RCB,NEL,H,HB,HB56,HB56C,1,1
Inpatients,RCB,NEL,H,HB,HB59,HB59Z,1,1
Inpatients,RCB,NEL,H,HB,HB61,HB61B,1,16
Inpatients,RCB,NEL,H,HB,HB61,HB61C,1,5
Inpatients,RCB,NEL,H,HB,HB62,HB62B,1,3
Inpatients,RCB,NEL,H,HB,HB62,HB62C,2,5
Inpatients,RCB,NEL,H,HB,HB63,HB63Z,7,33
Inpatients,RCB,NEL,H,HB,HB72,HB72Z,4,11
Inpatients,RCB,NEL,H,HB,HB73,HB73Z,4,7
Inpatients,RCB,NEL,H,HB,HB91,HB91Z,6,2
Inpatients,RCB,NEL,H,HB,HB99,HB99Z,9,17
Inpatients,RCB,NEL,H,HC,HC05,HC05B,1,5
Inpatients,RCB,NEL,H,HC,HC12,HC12Z,31,17
Inpatients,RCB,NEL,H,HC,HC20,HC20B,17,64
Inpatients,RCB,NEL,H,HC,HC20,HC20C,30,54
Inpatients,RCB,NEL,H,HC,HC26,HC26C,1,2
Inpatients,RCB,NEL,H,HC,HC27,HC27B,69,133
Inpatients,RCB,NEL,H,HC,HC27,HC27C,163,152
Inpatients,RCB,NEL,H,HC,HC28,HC28B,3,20
Inpatients,RCB,NEL,H,HC,HC28,HC28C,4,16
Inpatients,RCB,NEL,H,HC,HC29,HC29Z,4,3
Inpatients,RCB,NEL,H,HC,HC31,HC31B,2,14
Inpatients,RCB,NEL,H,HC,HC31,HC31C,2,9
Inpatients,RCB,NEL,H,HC,HC32,HC32B,37,74
Inpatients,RCB,NEL,H,HC,HC32,HC32C,100,72
Inpatients,RCB,NEL,H,HD,HD21,HD21A,55,77
Inpatients,RCB,NEL,H,HD,HD21,HD21B,88,40
Inpatients,RCB,NEL,H,HD,HD21,HD21C,40,13
Inpatients,RCB,NEL,H,HD,HD23,HD23A,23,61
Inpatients,RCB,NEL,H,HD,HD23,HD23B,51,49
Inpatients,RCB,NEL,H,HD,HD23,HD23C,17,7
Inpatients,RCB,NEL,H,HD,HD24,HD24A,28,54
Inpatients,RCB,NEL,H,HD,HD24,HD24B,34,40
Inpatients,RCB,NEL,H,HD,HD24,HD24C,11,4
Inpatients,RCB,NEL,H,HD,HD25,HD25A,7,34
Inpatients,RCB,NEL,H,HD,HD25,HD25B,7,16
Inpatients,RCB,NEL,H,HD,HD25,HD25C,3,7
Inpatients,RCB,NEL,H,HD,HD26,HD26A,123,185
Inpatients,RCB,NEL,H,HD,HD26,HD26B,106,66
Inpatients,RCB,NEL,H,HD,HD26,HD26C,27,12
Inpatients,RCB,NEL,H,HD,HD39,HD39A,22,89
Inpatients,RCB,NEL,H,HD,HD39,HD39B,6,16
Inpatients,RCB,NEL,H,HD,HD39,HD39C,2,11
Inpatients,RCB,NEL,H,HD,HD40,HD40A,34,125
Inpatients,RCB,NEL,H,HD,HD40,HD40B,17,41
Inpatients,RCB,NEL,H,HD,HD40,HD40C,2,3
Inpatients,RCB,NEL,H,HR,HR04,HR04B,8,129
Inpatients,RCB,NEL,H,HR,HR04,HR04C,5,106
Inpatients,RCB,NEL,H,HR,HR05,HR05Z,16,158
Inpatients,RCB,NEL,H,HR,HR06,HR06A,33,262
Inpatients,RCB,NEL,H,HR,HR06,HR06B,3,17
Inpatients,RCB,NEL,J,JA,JA12,JA12A,17,55
Inpatients,RCB,NEL,J,JA,JA12,JA12B,4,4
Inpatients,RCB,NEL,J,JA,JA13,JA13Z,19,14
Inpatients,RCB,NEL,J,JA,JA18,JA18A,10,29
Inpatients,RCB,NEL,J,JA,JA18,JA18B,4,6
Inpatients,RCB,NEL,J,JA,JA18,JA18C,8,8
Inpatients,RCB,NEL,J,JA,JA24,JA24A,6,32
Inpatients,RCB,NEL,J,JC,JC01,JC01A,4,38
Inpatients,RCB,NEL,J,JC,JC03,JC03A,24,135
Inpatients,RCB,NEL,J,JC,JC03,JC03B,9,26
Inpatients,RCB,NEL,J,JC,JC03,JC03C,19,31
Inpatients,RCB,NEL,J,JC,JC04,JC04A,28,138
Inpatients,RCB,NEL,J,JC,JC04,JC04B,9,16
Inpatients,RCB,NEL,J,JC,JC04,JC04C,14,18
Inpatients,RCB,NEL,J,JC,JC05,JC05A,6,5
Inpatients,RCB,NEL,J,JC,JC05,JC05B,12,10
Inpatients,RCB,NEL,J,JC,JC05,JC05C,45,38
Inpatients,RCB,NEL,J,JC,JC06,JC06A,2,2
Inpatients,RCB,NEL,J,JC,JC06,JC06B,8,9
Inpatients,RCB,NEL,J,JC,JC06,JC06C,16,17
Inpatients,RCB,NEL,J,JC,JC07,JC07Z,7,5
Inpatients,RCB,NEL,J,JC,JC14,JC14Z,22,15
Inpatients,RCB,NEL,J,JC,JC15,JC15Z,41,29
Inpatients,RCB,NEL,J,JC,JC16,JC16Z,2,2
Inpatients,RCB,NEL,J,JC,JC27,JC27Z,2,1
Inpatients,RCB,NEL,J,JD,JD01,JD01A,47,197
Inpatients,RCB,NEL,J,JD,JD01,JD01B,7,12
Inpatients,RCB,NEL,J,JD,JD01,JD01C,1,2
Inpatients,RCB,NEL,J,JD,JD02,JD02A,1,4
Inpatients,RCB,NEL,J,JD,JD03,JD03A,212,576
Inpatients,RCB,NEL,J,JD,JD03,JD03B,96,80
Inpatients,RCB,NEL,J,JD,JD03,JD03C,63,28
Inpatients,RCB,NEL,J,JD,JD04,JD04A,48,113
Inpatients,RCB,NEL,J,JD,JD04,JD04B,58,67
Inpatients,RCB,NEL,J,JD,JD04,JD04C,43,33
Inpatients,RCB,NEL,J,JD,JD05,JD05A,15,16
Inpatients,RCB,NEL,J,JD,JD05,JD05B,14,8
Inpatients,RCB,NEL,J,JD,JD05,JD05C,15,6
Inpatients,RCB,NEL,J,JD,JD06,JD06A,19,20
Inpatients,RCB,NEL,J,JD,JD06,JD06B,25,13
Inpatients,RCB,NEL,K,KA,KA07,KA07Z,6,24
Inpatients,RCB,NEL,K,KA,KA08,KA08Z,13,23
Inpatients,RCB,NEL,K,KB,KB01,KB01A,45,84
Inpatients,RCB,NEL,K,KB,KB01,KB01B,15,17
Inpatients,RCB,NEL,K,KB,KB02,KB02A,12,36
Inpatients,RCB,NEL,K,KB,KB02,KB02B,13,18
Inpatients,RCB,NEL,K,KB,KB02,KB02C,2,1
Inpatients,RCB,NEL,K,KB,KB02,KB02D,7,14
Inpatients,RCB,NEL,K,KB,KB02,KB02E,51,51
Inpatients,RCB,NEL,K,KB,KB02,KB02F,32,18
Inpatients,RCB,NEL,K,KB,KB03,KB03A,1,1
Inpatients,RCB,NEL,K,KB,KB03,KB03B,3,7
Inpatients,RCB,NEL,K,KC,KC04,KC04Z,1,1
Inpatients,RCB,NEL,K,KC,KC05,KC05A,69,231
Inpatients,RCB,NEL,K,KC,KC05,KC05B,88,133
Inpatients,RCB,NEL,K,KC,KC05,KC05C,10,5
Inpatients,RCB,NEL,K,KC,KC05,KC05D,14,37
Inpatients,RCB,NEL,K,KC,KC05,KC05E,64,61
Inpatients,RCB,NEL,K,KC,KC05,KC05F,5,2
Inpatients,RCB,NEL,L,LA,LA04,LA04D,282,1141
Inpatients,RCB,NEL,L,LA,LA04,LA04E,131,267
Inpatients,RCB,NEL,L,LA,LA04,LA04F,45,61
Inpatients,RCB,NEL,L,LA,LA04,LA04G,219,94
Inpatients,RCB,NEL,L,LA,LA07,LA07C,10,12
Inpatients,RCB,NEL,L,LA,LA07,LA07D,13,80
Inpatients,RCB,NEL,L,LA,LA07,LA07E,51,180
Inpatients,RCB,NEL,L,LA,LA07,LA07F,3,12
Inpatients,RCB,NEL,L,LA,LA07,LA07G,41,80
Inpatients,RCB,NEL,L,LA,LA08,LA08A,10,32
Inpatients,RCB,NEL,L,LA,LA08,LA08B,5,12
Inpatients,RCB,NEL,L,LA,LA08,LA08F,9,3
Inpatients,RCB,NEL,L,LA,LA09,LA09E,24,76
Inpatients,RCB,NEL,L,LA,LA09,LA09F,22,38
Inpatients,RCB,NEL,L,LA,LA09,LA09G,50,64
Inpatients,RCB,NEL,L,LA,LA09,LA09H,59,26
Inpatients,RCB,NEL,L,LB,LB01,LB01A,9,48
Inpatients,RCB,NEL,L,LB,LB01,LB01B,1,2
Inpatients,RCB,NEL,L,LB,LB05,LB05A,2,9
Inpatients,RCB,NEL,L,LB,LB05,LB05B,5,11
Inpatients,RCB,NEL,L,LB,LB05,LB05C,7,10
Inpatients,RCB,NEL,L,LB,LB06,LB06D,26,99
Inpatients,RCB,NEL,L,LB,LB06,LB06E,7,14
Inpatients,RCB,NEL,L,LB,LB06,LB06F,4,5
Inpatients,RCB,NEL,L,LB,LB06,LB06G,1,1
Inpatients,RCB,NEL,L,LB,LB09,LB09D,6,7
Inpatients,RCB,NEL,L,LB,LB13,LB13A,5,27
Inpatients,RCB,NEL,L,LB,LB14,LB14Z,2,2
Inpatients,RCB,NEL,L,LB,LB15,LB15E,210,106
Inpatients,RCB,NEL,L,LB,LB16,LB16A,63,153
Inpatients,RCB,NEL,L,LB,LB16,LB16B,49,51
Inpatients,RCB,NEL,L,LB,LB16,LB16C,30,19
Inpatients,RCB,NEL,L,LB,LB18,LB18Z,15,8
Inpatients,RCB,NEL,L,LB,LB19,LB19A,7,27
Inpatients,RCB,NEL,L,LB,LB19,LB19B,3,2
Inpatients,RCB,NEL,L,LB,LB20,LB20A,36,51
Inpatients,RCB,NEL,L,LB,LB20,LB20B,10,6
Inpatients,RCB,NEL,L,LB,LB21,LB21Z,1,5
Inpatients,RCB,NEL,L,LB,LB25,LB25A,3,20
Inpatients,RCB,NEL,L,LB,LB26,LB26Z,1,6
Inpatients,RCB,NEL,L,LB,LB28,LB28A,12,19
Inpatients,RCB,NEL,L,LB,LB28,LB28B,6,5
Inpatients,RCB,NEL,L,LB,LB29,LB29A,1,24
Inpatients,RCB,NEL,L,LB,LB35,LB35A,19,21
Inpatients,RCB,NEL,L,LB,LB35,LB35B,42,23
Inpatients,RCB,NEL,L,LB,LB37,LB37A,3,2
Inpatients,RCB,NEL,L,LB,LB37,LB37B,2,1
Inpatients,RCB,NEL,L,LB,LB38,LB38A,24,73
Inpatients,RCB,NEL,L,LB,LB38,LB38B,46,56
Inpatients,RCB,NEL,L,LB,LB40,LB40A,29,25
Inpatients,RCB,NEL,L,LB,LB40,LB40B,94,52
Inpatients,RCB,NEL,L,LB,LB47,LB47Z,1,3
Inpatients,RCB,NEL,L,LB,LB52,LB52Z,3,9
Inpatients,RCB,NEL,L,LB,LB53,LB53A,5,12
Inpatients,RCB,NEL,L,LB,LB53,LB53B,3,5
Inpatients,RCB,NEL,L,LB,LB54,LB54A,5,6
Inpatients,RCB,NEL,L,LB,LB54,LB54C,10,12
Inpatients,RCB,NEL,L,LB,LB54,LB54D,1,1
Inpatients,RCB,NEL,L,LB,LB56,LB56A,5,3
Inpatients,RCB,NEL,L,LB,LB57,LB57A,2,3
Inpatients,RCB,NEL,L,LB,LB57,LB57B,2,2
Inpatients,RCB,NEL,L,LB,LB58,LB58A,6,4
Inpatients,RCB,NEL,L,LB,LB58,LB58B,2,1
Inpatients,RCB,NEL,L,LB,LB60,LB60A,16,178
Inpatients,RCB,NEL,L,LB,LB60,LB60B,4,22
Inpatients,RCB,NEL,L,LB,LB61,LB61A,3,20
Inpatients,RCB,NEL,L,LB,LB61,LB61B,2,8
Inpatients,RCB,NEL,L,LB,LB64,LB64A,1,6
Inpatients,RCB,NEL,L,LB,LB64,LB64B,1,3
Inpatients,RCB,NEL,L,LB,LB65,LB65A,1,6
Inpatients,RCB,NEL,L,LB,LB65,LB65B,3,7
Inpatients,RCB,NEL,L,LB,LB68,LB68Z,1,5
Inpatients,RCB,NEL,L,LB,LB72,LB72A,3,2
Inpatients,RCB,NEL,M,MA,MA03,MA03B,2,6
Inpatients,RCB,NEL,M,MA,MA07,MA07C,1,6
Inpatients,RCB,NEL,M,MA,MA07,MA07D,21,64
Inpatients,RCB,NEL,M,MA,MA08,MA08Z,17,38
Inpatients,RCB,NEL,M,MA,MA09,MA09Z,2,5
Inpatients,RCB,NEL,M,MA,MA10,MA10Z,2,3
Inpatients,RCB,NEL,M,MA,MA11,MA11Z,4,11
Inpatients,RCB,NEL,M,MA,MA17,MA17C,43,46
Inpatients,RCB,NEL,M,MA,MA17,MA17D,1,1
Inpatients,RCB,NEL,M,MA,MA18,MA18C,14,9
Inpatients,RCB,NEL,M,MA,MA18,MA18D,1,1
Inpatients,RCB,NEL,M,MA,MA19,MA19A,57,57
