id,act,cost
Inpatients|RCB|EL|G|GA|GA07|GA07A,3,12
Inpatients|RCB|EL|G|GA|GA07|GA07B,3,8
Inpatients|RCB|EL|G|GA|GA10,,
Inpatients|RCB|EL|G|GA|GA10|GA10C,7,18
Inpatients|RCB|EL|G|GA|GA10|GA10D,121,171
Inpatients|RCB|EL|G|GA|GA10|GA10E,5,7
Inpatients|RCB|EL|G|GA|GA10|GA10F,53,121
Inpatients|RCB|EL|G|GA|GA11,,
Inpatients|RCB|EL|G|GA|GA11|GA11Z,1,7
Inpatients|RCB|EL|G|GA|GA13,,
Inpatients|RCB|EL|G|GA|GA13|GA13B,1,2
Inpatients|RCB|EL|G|GB,,
Inpatients|RCB|EL|G|GB|GB01,,
Inpatients|RCB|EL|G|GB|GB01|GB01B,1,3
Inpatients|RCB|EL|G|GB|GB03,,
Inpatients|RCB|EL|G|GB|GB03|GB03A,2,1
Inpatients|RCB|EL|G|GB|GB03|GB03B,3,2
Inpatients|RCB|EL|G|GB|GB04,,
Inpatients|RCB|EL|G|GB|GB04|GB04D,57,29
Inpatients|RCB|EL|G|GB|GB05,,
Inpatients|RCB|EL|G|GB|GB05|GB05D,2,8
Inpatients|RCB|EL|G|GB|GB05|GB05E,1,1
Inpatients|RCB|EL|G|GB|GB06,,
Inpatients|RCB|EL|G|GB|GB06|GB06B,2,6
Inpatients|RCB|EL|G|GB|GB06|GB06C,3,8
Inpatients|RCB|EL|G|GB|GB06|GB06D,34,29
Inpatients|RCB|EL|G|GB|GB08,,
Inpatients|RCB|EL|G|GB|GB08|GB08B,1,5
Inpatients|RCB|EL|G|GB|GB09,,
Inpatients|RCB|EL|G|GB|GB09|GB09A,1,2
Inpatients|RCB|EL|G|GB|GB09|GB09C,2,4
Inpatients|RCB|EL|G|GC,,
Inpatients|RCB|EL|G|GC|GC12,,
Inpatients|RCB|EL|G|GC|GC12|GC12A,4,5
Inpatients|RCB|EL|G|GC|GC15,,
Inpatients|RCB|EL|G|GC|GC15|GC15C,2,11
Inpatients|RCB|EL|G|GC|GC16,,
Inpatients|RCB|EL|G|GC|GC16|GC16C,2,3
Inpatients|RCB|EL|G|GC|GC16|GC16D,3,2
Inpatients|RCB|EL|H,,
Inpatients|RCB|EL|H|HA,,
Inpatients|RCB|EL|H|HA|HA12,,
Inpatients|RCB|EL|H|HA|HA12|HA12C,1,6
Inpatients|RCB|EL|H|HA|HA13,,
Inpatients|RCB|EL|H|HA|HA13|HA13C,1,6
Inpatients|RCB|EL|H|HA|HA14,,
Inpatients|RCB|EL|H|HA|HA14|HA14B,1,2
Inpatients|RCB|EL|H|HA|HA21,,
Inpatients|RCB|EL|H|HA|HA21|HA21C,1,6
Inpatients|RCB|EL|H|HA|HA22,,
Inpatients|RCB|EL|H|HA|HA22|HA22C,11,40
Inpatients|RCB|EL|H|HA|HA23,,
Inpatients|RCB|EL|H|HA|HA23|HA23B,1,4
Inpatients|RCB|EL|H|HA|HA23|HA23C,6,18
Inpatients|RCB|EL|H|HA|HA31,,
Inpatients|RCB|EL|H|HA|HA31|HA31C,5,15
Inpatients|RCB|EL|H|HA|HA32,,
Inpatients|RCB|EL|H|HA|HA32|HA32Z,1,3
Inpatients|RCB|EL|H|HA|HA33,,
Inpatients|RCB|EL|H|HA|HA33|HA33Z,3,17
Inpatients|RCB|EL|H|HA|HA34,,
Inpatients|RCB|EL|H|HA|HA34|HA34Z,2,4
Inpatients|RCB|EL|H|HA|HA56,,
Inpatients|RCB|EL|H|HA|HA56|HA56A,1,1
Inpatients|RCB|EL|H|HA|HA56|HA56B,1,1
Inpatients|RCB|EL|H|HA|HA61,,
Inpatients|RCB|EL|H|HA|HA61|HA61B,4,19
Inpatients|RCB|EL|H|HA|HA61|HA61C,13,44
Inpatients|RCB|EL|H|HA|HA62,,
Inpatients|RCB|EL|H|HA|HA62|HA62Z,2,6
Inpatients|RCB|EL|H|HA|HA63,,
Inpatients|RCB|EL|H|HA|HA63|HA63Z,1,2
Inpatients|RCB|EL|H|HA|HA71,,
Inpatients|RCB|EL|H|HA|HA71|HA71B,2,9
Inpatients|RCB|EL|H|HA|HA71|HA71C,18,55
Inpatients|RCB|EL|H|HA|HA72,,
Inpatients|RCB|EL|H|HA|HA72|HA72Z,1,3
Inpatients|RCB|EL|H|HA|HA81,,
Inpatients|RCB|EL|H|HA|HA81|HA81A,1,2
Inpatients|RCB|EL|H|HA|HA81|HA81C,1,1
Inpatients|RCB|EL|H|HA|HA91,,
Inpatients|RCB|EL|H|HA|HA91|HA91Z,12,1
Inpatients|RCB|EL|H|HA|HA92,,
Inpatients|RCB|EL|H|HA|HA92|HA92Z,3,1
Inpatients|RCB|EL|H|HA|HA94,,
Inpatients|RCB|EL|H|HA|HA94|HA94Z,4,1
Inpatients|RCB|EL|H|HB,,
Inpatients|RCB|EL|H|HB|HB11,,
Inpatients|RCB|EL|H|HB|HB11|HB11A,6,51
Inpatients|RCB|EL|H|HB|HB11|HB11B,1,6
Inpatients|RCB|EL|H|HB|HB11|HB11C,5,31
Inpatients|RCB|EL|H|HB|HB12,,
Inpatients|RCB|EL|H|HB|HB12|HB12A,16,116
Inpatients|RCB|EL|H|HB|HB12|HB12B,32,192
Inpatients|RCB|EL|H|HB|HB12|HB12C,76,399
Inpatients|RCB|EL|H|HB|HB13,,
Inpatients|RCB|EL|H|HB|HB13|HB13Z,1,5
Inpatients|RCB|EL|H|HB|HB14,,
Inpatients|RCB|EL|H|HB|HB14|HB14B,1,3
Inpatients|RCB|EL|H|HB|HB14|HB14C,3,6
Inpatients|RCB|EL|H|HB|HB15,,
Inpatients|RCB|EL|H|HB|HB15|HB15D,1,1
Inpatients|RCB|EL|H|HB|HB15|HB15E,1,1
Inpatients|RCB|EL|H|HB|HB16,,
Inpatients|RCB|EL|H|HB|HB16|HB16B,1,1
Inpatients|RCB|EL|H|HB|HB16|HB16C,1,1
Inpatients|RCB|EL|H|HB|HB19,,
Inpatients|RCB|EL|H|HB|HB19|HB19Z,1,1
Inpatients|RCB|EL|H|HB|HB21,,
Inpatients|RCB|EL|H|HB|HB21|HB21A,11,95
Inpatients|RCB|EL|H|HB|HB21|HB21B,30,195
Inpatients|RCB|EL|H|HB|HB21|HB21C,70,400
Inpatients|RCB|EL|H|HB|HB22,,
Inpatients|RCB|EL|H|HB|HB22|HB22B,4,13
Inpatients|RCB|EL|H|HB|HB22|HB22C,10,24
Inpatients|RCB|EL|H|HB|HB23,,
Inpatients|RCB|EL|H|HB|HB23|HB23B,2,5
Inpatients|RCB|EL|H|HB|HB23|HB23C,13,22
Inpatients|RCB|EL|H|HB|HB24,,
Inpatients|RCB|EL|H|HB|HB24|HB24C,2,2
Inpatients|RCB|EL|H|HB|HB25,,
Inpatients|RCB|EL|H|HB|HB25|HB25F,2,2
Inpatients|RCB|EL|H|HB|HB31,,
Inpatients|RCB|EL|H|HB|HB31|HB31Z,21,106
Inpatients|RCB|EL|H|HB|HB32,,
Inpatients|RCB|EL|H|HB|HB32|HB32A,19,71
Inpatients|RCB|EL|H|HB|HB33,,
Inpatients|RCB|EL|H|HB|HB33|HB33D,5,13
Inpatients|RCB|EL|H|HB|HB33|HB33E,7,12
Inpatients|RCB|EL|H|HB|HB34,,
Inpatients|RCB|EL|H|HB|HB34|HB34D,8,15
Inpatients|RCB|EL|H|HB|HB34|HB34E,6,7
Inpatients|RCB|EL|H|HB|HB35,,
Inpatients|RCB|EL|H|HB|HB35|HB35B,7,8
Inpatients|RCB|EL|H|HB|HB35|HB35C,2,9
Inpatients|RCB|EL|H|HB|HB39,,
Inpatients|RCB|EL|H|HB|HB39|HB39Z,1,1
Inpatients|RCB|EL|H|HB|HB51,,
Inpatients|RCB|EL|H|HB|HB51|HB51Z,2,10
Inpatients|RCB|EL|H|HB|HB54,,
Inpatients|RCB|EL|H|HB|HB54|HB54B,3,4
Inpatients|RCB|EL|H|HB|HB54|HB54C,2,2
Inpatients|RCB|EL|H|HB|HB55,,
Inpatients|RCB|EL|H|HB|HB55|HB55B,1,2
Inpatients|RCB|EL|H|HB|HB55|HB55C,1,1
Inpatients|RCB|EL|H|HB|HB56,,
Inpatients|RCB|EL|H|HB|HB56|HB56C,1,1
Inpatients|RCB|EL|H|HB|HB61,,
Inpatients|RCB|EL|H|HB|HB61|HB61B,4,22
Inpatients|RCB|EL|H|HB|HB61|HB61C,16,82
Inpatients|RCB|EL|H|HB|HB62,,
Inpatients|RCB|EL|H|HB|HB62|HB62B,1,3
Inpatients|RCB|EL|H|HB|HB62|HB62C,5,12
Inpatients|RCB|EL|H|HB|HB63,,
Inpatients|RCB|EL|H|HB|HB63|HB63Z,1,1
Inpatients|RCB|EL|H|HB|HB72,,
Inpatients|RCB|EL|H|HB|HB72|HB72Z,3,7
Inpatients|RCB|EL|H|HB|HB73,,
Inpatients|RCB|EL|H|HB|HB73|HB73Z,2,2
Inpatients|RCB|EL|H|HB|HB99,,
Inpatients|RCB|EL|H|HB|HB99|HB99Z,5,1
Inpatients|RCB|EL|H|HC,,
Inpatients|RCB|EL|H|HC|HC04,,
Inpatients|RCB|EL|H|HC|HC04|HC04C,3,10
Inpatients|RCB|EL|H|HC|HC05,,
Inpatients|RCB|EL|H|HC|HC05|HC05C,1,2
Inpatients|RCB|EL|H|HC|HC27,,
Inpatients|RCB|EL|H|HC|HC27|HC27C,1,1
Inpatients|RCB|EL|H|HC|HC28,,
Inpatients|RCB|EL|H|HC|HC28|HC28C,1,2
Inpatients|RCB|EL|H|HC|HC32,,
Inpatients|RCB|EL|H|HC|HC32|HC32B,3,5
Inpatients|RCB|EL|H|HC|HC32|HC32C,2,1
Inpatients|RCB|EL|H|HD,,
Inpatients|RCB|EL|H|HD|HD21,,
Inpatients|RCB|EL|H|HD|HD21|HD21A,1,1
Inpatients|RCB|EL|H|HD|HD21|HD21B,1,1
Inpatients|RCB|EL|H|HD|HD23,,
Inpatients|RCB|EL|H|HD|HD23|HD23A,3,1
Inpatients|RCB|EL|H|HD|HD23|HD23B,1,1
Inpatients|RCB|EL|H|HD|HD24,,
Inpatients|RCB|EL|H|HD|HD24|HD24A,1,1
Inpatients|RCB|EL|H|HD|HD24|HD24B,4,5
Inpatients|RCB|EL|H|HD|HD24|HD24C,1,1
Inpatients|RCB|EL|H|HD|HD25,,
Inpatients|RCB|EL|H|HD|HD25|HD25B,1,1
Inpatients|RCB|EL|H|HD|HD26,,
Inpatients|RCB|EL|H|HD|HD26|HD26A,2,1
Inpatients|RCB|EL|H|HD|HD26|HD26B,3,8
Inpatients|RCB|EL|H|HD|HD40,,
Inpatients|RCB|EL|H|HD|HD40|HD40B,2,1
Inpatients|RCB|EL|H|HR,,
Inpatients|RCB|EL|H|HR|HR04,,
Inpatients|RCB|EL|H|HR|HR04|HR04B,19,203
Inpatients|RCB|EL|H|HR|HR04|HR04C,20,197
Inpatients|RCB|EL|H|HR|HR05,,
Inpatients|RCB|EL|H|HR|HR05|HR05Z,65,581
Inpatients|RCB|EL|H|HR|HR06,,
Inpatients|RCB|EL|H|HR|HR06|HR06A,2,14
Inpatients|RCB|EL|J,,
Inpatients|RCB|EL|J|JA,,
Inpatients|RCB|EL|J|JA|JA12,,
Inpatients|RCB|EL|J|JA|JA12|JA12A,1,1
Inpatients|RCB|EL|J|JA|JA12|JA12B,2,1
Inpatients|RCB|EL|J|JA|JA12|JA12C,1,1
Inpatients|RCB|EL|J|JA|JA18,,
Inpatients|RCB|EL|J|JA|JA18|JA18A,1,1
Inpatients|RCB|EL|J|JA|JA18|JA18B,1,1
Inpatients|RCB|EL|J|JA|JA20,,
Inpatients|RCB|EL|J|JA|JA20|JA20A,20,48
Inpatients|RCB|EL|J|JA|JA20|JA20B,50,94
Inpatients|RCB|EL|J|JA|JA20|JA20C,73,125
Inpatients|RCB|EL|J|JA|JA21,,
Inpatients|RCB|EL|J|JA|JA21|JA21A,3,9
Inpatients|RCB|EL|J|JA|JA21|JA21B,5,13
Inpatients|RCB|EL|J|JA|JA24,,
Inpatients|RCB|EL|J|JA|JA24|JA24A,2,3
Inpatients|RCB|EL|J|JA|JA24|JA24B,11,12
Inpatients|RCB|EL|J|JA|JA24|JA24C,5,6
Inpatients|RCB|EL|J|JA|JA26,,
Inpatients|RCB|EL|J|JA|JA26|JA26Z,35,92
Inpatients|RCB|EL|J|JA|JA27,,
Inpatients|RCB|EL|J|JA|JA27|JA27Z,28,153
Inpatients|RCB|EL|J|JA|JA30,,
Inpatients|RCB|EL|J|JA|JA30|JA30Z,8,34
Inpatients|RCB|EL|J|JC,,
Inpatients|RCB|EL|J|JC|JC01,,
Inpatients|RCB|EL|J|JC|JC01|JC01B,1,3
Inpatients|RCB|EL|J|JC|JC02,,
Inpatients|RCB|EL|J|JC|JC02|JC02A,1,5
Inpatients|RCB|EL|J|JC|JC02|JC02C,1,3
Inpatients|RCB|EL|J|JC|JC03,,
Inpatients|RCB|EL|J|JC|JC03|JC03A,3,11
Inpatients|RCB|EL|J|JC|JC03|JC03B,8,16
Inpatients|RCB|EL|J|JC|JC03|JC03C,4,5
Inpatients|RCB|EL|J|JC|JC04,,
Inpatients|RCB|EL|J|JC|JC04|JC04A,4,8
Inpatients|RCB|EL|J|JC|JC04|JC04B,10,12
Inpatients|RCB|EL|J|JC|JC04|JC04C,14,12
Inpatients|RCB|EL|J|JC|JC05,,
Inpatients|RCB|EL|J|JC|JC05|JC05A,4,4
Inpatients|RCB|EL|J|JC|JC05|JC05B,5,5
Inpatients|RCB|EL|J|JC|JC05|JC05C,8,8
Inpatients|RCB|EL|J|JC|JC06,,
Inpatients|RCB|EL|J|JC|JC06|JC06B,1,1
Inpatients|RCB|EL|J|JC|JC06|JC06C,1,1
Inpatients|RCB|EL|J|JC|JC07,,
Inpatients|RCB|EL|J|JC|JC07|JC07Z,17,25
Inpatients|RCB|EL|J|JC|JC15,,
Inpatients|RCB|EL|J|JC|JC15|JC15Z,6,3
Inpatients|RCB|EL|J|JC|JC16,,
Inpatients|RCB|EL|J|JC|JC16|JC16Z,10,8
Inpatients|RCB|EL|J|JC|JC17,,
Inpatients|RCB|EL|J|JC|JC17|JC17Z,1,1
Inpatients|RCB|EL|J|JC|JC27,,
Inpatients|RCB|EL|J|JC|JC27|JC27Z,1,1
Inpatients|RCB|EL|J|JD,,
Inpatients|RCB|EL|J|JD|JD01,,
Inpatients|RCB|EL|J|JD|JD01|JD01A,4,1
Inpatients|RCB|EL|J|JD|JD01|JD01C,1,1
Inpatients|RCB|EL|J|JD|JD03,,
Inpatients|RCB|EL|J|JD|JD03|JD03A,7,8
Inpatients|RCB|EL|J|JD|JD03|JD03B,2,2
Inpatients|RCB|EL|J|JD|JD03|JD03C,2,2
Inpatients|RCB|EL|J|JD|JD04,,
Inpatients|RCB|EL|J|JD|JD04|JD04A,1,2
Inpatients|RCB|EL|J|JD|JD04|JD04B,1,1
Inpatients|RCB|EL|J|JD|JD05,,
Inpatients|RCB|EL|J|JD|JD05|JD05C,1,1
Inpatients|RCB|EL|J|JD|JD06,,
Inpatients|RCB|EL|J|JD|JD06|JD06B,1,1
Inpatients|RCB|EL|K,,
Inpatients|RCB|EL|K|KA,,
Inpatients|RCB|EL|K|KA|KA03,,
Inpatients|RCB|EL|K|KA|KA03|KA03A,5,11
Inpatients|RCB|EL|K|KA|KA03|KA03B,4,8
Inpatients|RCB|EL|K|KA|KA04,,
Inpatients|RCB|EL|K|KA|KA04|KA04Z,1,4
Inpatients|RCB|EL|K|KA|KA09,,
Inpatients|RCB|EL|K|KA|KA09|KA09A,8,24
Inpatients|RCB|EL|K|KA|KA09|KA09B,26,63
Inpatients|RCB|EL|K|KC,,
Inpatients|RCB|EL|K|KC|KC05,,
Inpatients|RCB|EL|K|KC|KC05|KC05A,1,2
Inpatients|RCB|EL|K|KC|KC05|KC05B,3,1
Inpatients|RCB|EL|L,,
Inpatients|RCB|EL|L|LA,,
Inpatients|RCB|EL|L|LA|LA04,,
Inpatients|RCB|EL|L|LA|LA04|LA04D,3,4
Inpatients|RCB|EL|L|LA|LA04|LA04E,4,4
Inpatients|RCB|EL|L|LA|LA04|LA04F,3,3
Inpatients|RCB|EL|L|LA|LA05,,
Inpatients|RCB|EL|L|LA|LA05|LA05Z,6,7
Inpatients|RCB|EL|L|LA|LA07,,
Inpatients|RCB|EL|L|LA|LA07|LA07E,1,3
Inpatients|RCB|EL|L|LA|LA07|LA07F,1,4
Inpatients|RCB|EL|L|LA|LA08,,
Inpatients|RCB|EL|L|LA|LA08|LA08B,3,7
Inpatients|RCB|EL|L|LA|LA08|LA08F,4,1
Inpatients|RCB|EL|L|LA|LA09,,
Inpatients|RCB|EL|L|LA|LA09|LA09E,1,4
Inpatients|RCB|EL|L|LA|LA09|LA09F,1,2
Inpatients|RCB|EL|L|LA|LA09|LA09H,1,1
Inpatients|RCB|EL|L|LB,,
Inpatients|RCB|EL|L|LB|LB01,,
Inpatients|RCB|EL|L|LB|LB01|LB01A,2,5
Inpatients|RCB|EL|L|LB|LB01|LB01B,2,4
Inpatients|RCB|EL|L|LB|LB05,,
Inpatients|RCB|EL|L|LB|LB05|LB05A,2,5
Inpatients|RCB|EL|L|LB|LB05|LB05B,5,8
Inpatients|RCB|EL|L|LB|LB05|LB05C,3,4
Inpatients|RCB|EL|L|LB|LB06,,
Inpatients|RCB|EL|L|LB|LB06|LB06D,2,7
Inpatients|RCB|EL|L|LB|LB06|LB06E,7,9
Inpatients|RCB|EL|L|LB|LB06|LB06F,1,1
Inpatients|RCB|EL|L|LB|LB06|LB06G,1,1
Inpatients|RCB|EL|L|LB|LB09,,
Inpatients|RCB|EL|L|LB|LB09|LB09D,89,67
Inpatients|RCB|EL|L|LB|LB10,,
Inpatients|RCB|EL|L|LB|LB10|LB10A,1,5
Inpatients|RCB|EL|L|LB|LB13,,
Inpatients|RCB|EL|L|LB|LB13|LB13A,87,148
Inpatients|RCB|EL|L|LB|LB13|LB13B,61,86
Inpatients|RCB|EL|L|LB|LB14,,
Inpatients|RCB|EL|L|LB|LB14|LB14Z,92,45
Inpatients|RCB|EL|L|LB|LB15,,
Inpatients|RCB|EL|L|LB|LB15|LB15E,15,5
Inpatients|RCB|EL|L|LB|LB16,,
Inpatients|RCB|EL|L|LB|LB16|LB16A,1,2
Inpatients|RCB|EL|L|LB|LB16|LB16B,1,1
Inpatients|RCB|EL|L|LB|LB16|LB16C,2,1
Inpatients|RCB|EL|L|LB|LB18,,
Inpatients|RCB|EL|L|LB|LB18|LB18Z,1,1
Inpatients|RCB|EL|L|LB|LB19,,
Inpatients|RCB|EL|L|LB|LB19|LB19A,1,1
Inpatients|RCB|EL|L|LB|LB19|LB19B,1,1
Inpatients|RCB|EL|L|LB|LB20,,
Inpatients|RCB|EL|L|LB|LB20|LB20A,1,2
Inpatients|RCB|EL|L|LB|LB21,,
Inpatients|RCB|EL|L|LB|LB21|LB21Z,1,4
Inpatients|RCB|EL|L|LB|LB25,,
Inpatients|RCB|EL|L|LB|LB25|LB25A,20,55
Inpatients|RCB|EL|L|LB|LB25|LB25B,50,91
Inpatients|RCB|EL|L|LB|LB25|LB25C,52,86
Inpatients|RCB|EL|L|LB|LB26,,
Inpatients|RCB|EL|L|LB|LB26|LB26Z,18,23
Inpatients|RCB|EL|L|LB|LB27,,
Inpatients|RCB|EL|L|LB|LB27|LB27Z,7,8
Inpatients|RCB|EL|L|LB|LB28,,
Inpatients|RCB|EL|L|LB|LB28|LB28A,3,3
Inpatients|RCB|EL|L|LB|LB28|LB28B,1,1
Inpatients|RCB|EL|L|LB|LB29,,
Inpatients|RCB|EL|L|LB|LB29|LB29A,1,3
Inpatients|RCB|EL|L|LB|LB35,,
Inpatients|RCB|EL|L|LB|LB35|LB35B,2,2
Inpatients|RCB|EL|L|LB|LB38,,
Inpatients|RCB|EL|L|LB|LB38|LB38A,1,2
Inpatients|RCB|EL|L|LB|LB38|LB38B,1,1
Inpatients|RCB|EL|L|LB|LB39,,
Inpatients|RCB|EL|L|LB|LB39|LB39B,1,7
Inpatients|RCB|EL|L|LB|LB40,,
Inpatients|RCB|EL|L|LB|LB40|LB40A,1,1
Inpatients|RCB|EL|L|LB|LB40|LB40B,2,2
Inpatients|RCB|EL|L|LB|LB42,,
Inpatients|RCB|EL|L|LB|LB42|LB42A,5,1
Inpatients|RCB|EL|L|LB|LB51,,
Inpatients|RCB|EL|L|LB|LB51|LB51Z,7,6
Inpatients|RCB|EL|L|LB|LB52,,
Inpatients|RCB|EL|L|LB|LB52|LB52Z,2,3
Inpatients|RCB|EL|L|LB|LB53,,
Inpatients|RCB|EL|L|LB|LB53|LB53A,9,12
Inpatients|RCB|EL|L|LB|LB54,,
Inpatients|RCB|EL|L|LB|LB54|LB54A,6,6
Inpatients|RCB|EL|L|LB|LB54|LB54C,1,1
Inpatients|RCB|EL|L|LB|LB55,,
Inpatients|RCB|EL|L|LB|LB55|LB55A,9,6
Inpatients|RCB|EL|L|LB|LB56,,
Inpatients|RCB|EL|L|LB|LB56|LB56A,4,3
Inpatients|RCB|EL|L|LB|LB57,,
Inpatients|RCB|EL|L|LB|LB57|LB57A,1,3
Inpatients|RCB|EL|L|LB|LB57|LB57B,1,1
Inpatients|RCB|EL|L|LB|LB58,,
Inpatients|RCB|EL|L|LB|LB58|LB58A,1,1
Inpatients|RCB|EL|L|LB|LB59,,
Inpatients|RCB|EL|L|LB|LB59|LB59Z,2,6
Inpatients|RCB|EL|L|LB|LB60,,
Inpatients|RCB|EL|L|LB|LB60|LB60A,4,35
Inpatients|RCB|EL|L|LB|LB60|LB60B,12,55
Inpatients|RCB|EL|L|LB|LB61,,
Inpatients|RCB|EL|L|LB|LB61|LB61A,3,19
Inpatients|RCB|EL|L|LB|LB61|LB61B,18,70
Inpatients|RCB|EL|L|LB|LB62,,
Inpatients|RCB|EL|L|LB|LB62|LB62A,13,59
Inpatients|RCB|EL|L|LB|LB62|LB62B,6,24
Inpatients|RCB|EL|L|LB|LB64,,
Inpatients|RCB|EL|L|LB|LB64|LB64A,1,3
Inpatients|RCB|EL|L|LB|LB64|LB64B,51,101
Inpatients|RCB|EL|L|LB|LB65,,
Inpatients|RCB|EL|L|LB|LB65|LB65A,6,15
Inpatients|RCB|EL|L|LB|LB65|LB65B,76,126
Inpatients|RCB|EL|L|LB|LB68,,
Inpatients|RCB|EL|L|LB|LB68|LB68Z,8,17
Inpatients|RCB|EL|L|LB|LB70,,
Inpatients|RCB|EL|L|LB|LB70|LB70A,5,12
Inpatients|RCB|EL|L|LB|LB70|LB70B,1,2
Inpatients|RCB|EL|L|LB|LB72,,
Inpatients|RCB|EL|L|LB|LB72|LB72A,12,3
Inpatients|RCB|EL|M,,
Inpatients|RCB|EL|M|MA,,
Inpatients|RCB|EL|M|MA|MA01,,
Inpatients|RCB|EL|M|MA|MA01|MA01Z,1,4
Inpatients|RCB|EL|M|MA|MA02,,
Inpatients|RCB|EL|M|MA|MA02|MA02Z,25,82
Inpatients|RCB|EL|M|MA|MA03,,
Inpatients|RCB|EL|M|MA|MA03|MA03A,14,34
Inpatients|RCB|EL|M|MA|MA03|MA03B,14,30
Inpatients|RCB|EL|M|MA|MA04,,
Inpatients|RCB|EL|M|MA|MA04|MA04A,5,9
Inpatients|RCB|EL|M|MA|MA04|MA04B,14,23
Inpatients|RCB|EL|M|MA|MA06,,
Inpatients|RCB|EL|M|MA|MA06|MA06Z,23,72
Inpatients|RCB|EL|M|MA|MA07,,
Inpatients|RCB|EL|M|MA|MA07|MA07C,6,23
Inpatients|RCB|EL|M|MA|MA07|MA07D,116,339
Inpatients|RCB|EL|M|MA|MA08,,
Inpatients|RCB|EL|M|MA|MA08|MA08Z,62,144
Inpatients|RCB|EL|M|MA|MA09,,
Inpatients|RCB|EL|M|MA|MA09|MA09Z,11,18
Inpatients|RCB|EL|M|MA|MA10,,
Inpatients|RCB|EL|M|MA|MA10|MA10Z,5,5
Inpatients|RCB|EL|M|MA|MA11,,
Inpatients|RCB|EL|M|MA|MA11|MA11Z,7,14
Inpatients|RCB|EL|M|MA|MA12,,
Inpatients|RCB|EL|M|MA|MA12|MA12Z,22,21
Inpatients|RCB|EL|M|MA|MA17,,
Inpatients|RCB|EL|M|MA|MA17|MA17C,8,6
Inpatients|RCB|EL|M|MA|MA19,,
Inpatients|RCB|EL|M|MA|MA19|MA19A,9,6
Inpatients|RCB|EL|M|MA|MA21,,
Inpatients|RCB|EL|M|MA|MA21|MA21Z,13,4
Inpatients|RCB|EL|M|MA|MA22,,
Inpatients|RCB|EL|M|MA|MA22|MA22Z,4,3
Inpatients|RCB|EL|M|MA|MA23,,
Inpatients|RCB|EL|M|MA|MA23|MA23Z,5,3
Inpatients|RCB|EL|M|MA|MA24,,
Inpatients|RCB|EL|M|MA|MA24|MA24Z,3,3
Inpatients|RCB|EL|M|MA|MA25,,
Inpatients|RCB|EL|M|MA|MA25|MA25Z,2,1
Inpatients|RCB|EL|M|MA|MA26,,
Inpatients|RCB|EL|M|MA|MA26|MA26Z,2,8
Inpatients|RCB|EL|M|MA|MA27,,
Inpatients|RCB|EL|M|MA|MA27|MA27Z,1,1
Inpatients|RCB|EL|M|MA|MA28,,
Inpatients|RCB|EL|M|MA|MA28|MA28Z,2,6
Inpatients|RCB|EL|M|MA|MA29,,
Inpatients|RCB|EL|M|MA|MA29|MA29Z,2,3
Inpatients|RCB|EL|M|MA|MA30,,
Inpatients|RCB|EL|M|MA|MA30|MA30Z,8,10
Inpatients|RCB|EL|M|MB,,
Inpatients|RCB|EL|M|MB|MB01,,
Inpatients|RCB|EL|M|MB|MB01|MB01B,1,1
Inpatients|RCB|EL|M|MB|MB03,,
Inpatients|RCB|EL|M|MB|MB03|MB03A,1,2
Inpatients|RCB|EL|M|MB|MB03|MB03B,6,5
Inpatients|RCB|EL|M|MB|MB04,,
Inpatients|RCB|EL|M|MB|MB04|MB04A,1,2
Inpatients|RCB|EL|M|MB|MB04|MB04B,1,1
Inpatients|RCB|EL|M|MB|MB05,,
Inpatients|RCB|EL|M|MB|MB05|MB05A,4,2
Inpatients|RCB|EL|M|MB|MB08,,
Inpatients|RCB|EL|M|MB|MB08|MB08Z,2,1
Inpatients|RCB|EL|N,,
Inpatients|RCB|EL|N|NZ,,
Inpatients|RCB|EL|N|NZ|NZ12,,
Inpatients|RCB|EL|N|NZ|NZ12|NZ12F,1,2
Inpatients|RCB|EL|N|NZ|NZ13,,
Inpatients|RCB|EL|N|NZ|NZ13|NZ13A,3,7
Inpatients|RCB|EL|N|NZ|NZ13|NZ13B,21,35
Inpatients|RCB|EL|N|NZ|NZ14,,
Inpatients|RCB|EL|N|NZ|NZ14|NZ14B,1,2
Inpatients|RCB|EL|P,,
Inpatients|RCB|EL|P|PA,,
Inpatients|RCB|EL|P|PA|PA01,,
Inpatients|RCB|EL|P|PA|PA01|PA01A,2,2
Inpatients|RCB|EL|P|PA|PA01|PA01B,2,2
Inpatients|RCB|EL|P|PA|PA02,,
Inpatients|RCB|EL|P|PA|PA02|PA02B,2,2
Inpatients|RCB|EL|P|PA|PA16,,
Inpatients|RCB|EL|P|PA|PA16|PA16A,1,5
Inpatients|RCB|EL|P|PA|PA21,,
Inpatients|RCB|EL|P|PA|PA21|PA21A,1,2
Inpatients|RCB|EL|P|PA|PA23,,
Inpatients|RCB|EL|P|PA|PA23|PA23A,1,1
Inpatients|RCB|EL|P|PA|PA24,,
Inpatients|RCB|EL|P|PA|PA24|PA24Z,1,1
Inpatients|RCB|EL|P|PA|PA26,,
Inpatients|RCB|EL|P|PA|PA26|PA26A,1,2
Inpatients|RCB|EL|P|PA|PA26|PA26B,6,6
Inpatients|RCB|EL|P|PA|PA28,,
Inpatients|RCB|EL|P|PA|PA28|PA28A,1,2
